health,status_x,index,uuid,pri,rep,docs.count_x,docs.deleted_x,store.size,pri.store.size,deleted_to_count_ratio,shard,prirep,ip,segment,generation,docs.count_y,docs.deleted_y,size,size.memory,committed,searchable,version,compound,segments_count,TenantId,Tenant,Business,Technical,Marketplace,Total,mean_size,95th_percentile_size,std_dev_size(mb),name,zipCode,country,state,city,address1,address2,address3,environmentType,description,minPasswordCharMix,passwordReuseInDays,passwordExpirationInDays,parentOrgId,minPasswordLength,status_y,podID,podName,productionFlag,statusMessage,tenantGroupId,tenantGroupName,createdBy,createTime,updatedBy,updateTime
green,open,devprod-2x5owzdzxuyhmpkbphaloz-log-ccgf-audit,aFQGDZhYStSatK8s8tNZKA,1,1,76198,0,72.2,36.2,0.0,0,r,x.x.x.x,_1kg,2032,70067,0,32.9,54316,true,true,8.2.0,false,13.0,2x5OWZDzxuYhMPkBpHAloz,13June_Perf_QE_19,"12,050","6,120,328",0,6M,5.54,32.9,12.16,13June_Perf_QE_19,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T16:24:37Z,ma,2023-08-07T11:01:02Z
green,open,devprod-2besuupfskoccc423ng4au-performance-ccgf-audit,yJ0dVl8uR6yjaSEtdilzug,1,1,48892,0,71.5,35.8,0.0,0,r,x.x.x.x,_5v,211,19865,0,14.4,30340,true,true,8.2.0,false,10.0,2BesUuPfskOcCC423Ng4Au,Scanner_QE_04sept_01,0,"54,638",0,54k,7.12,18.54,8.2,Scanner_QE_04sept_01,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,7ab91282-a275-4c67-8883-6ecdcb8012d1,prodgrp_CDMP_QE_aug,ma,2023-09-04T14:54:50Z,ma,2023-09-04T15:12:36Z
green,open,devprod-5wnxiujnh4sewhfupvwu6x-performance-ccgf-audit,W7ywqjUKSHCMk1ZyEdwgHw,1,1,44917,0,71.1,35.4,0.0,0,r,x.x.x.x,_1zq,2582,42398,0,33.0,40212,true,true,8.2.0,false,13.0,5WNXIUJNh4SeWHfuPVWu6x,06July_DEV_01,13,"3,071,235",0,3M,5.45,33.0,12.24,06July_DEV_01,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,aa3caa31-8e82-43cc-ab1e-62ff5b79bd05, July-Prod_Initial-Draft_DEV,ma,2023-07-06T06:03:23Z,ma,2023-08-03T09:12:00Z
green,open,devprod-5aru8l76miwkqd9caryyij-performance-ccgf-audit,XJVKpUbRR6-3v6cKEL1EHA,1,1,44752,0,71.0,35.4,0.0,0,p,x.x.x.x,_2dm,3082,44056,0,34.6,49148,true,true,8.2.0,false,15.0,5ArU8l76MIwkQd9cArYYij,perf_dnd_71,"132,067","3,029,637",0,3M,4.73,34.6,12.13,perf_dnd_71,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,UpgradeFailed,d8TPqZAQ06WkFZLGOshVmP,pod1,,,f5ba0816-2168-401e-a971-ebcc12df0d6b,Performance_july_failed_Group-Quarantine,ma,2023-04-27T12:11:57Z,ma,2023-08-01T12:08:51Z
green,open,devprod-grhm9iu6u8yj4clbxjdkww-log-ccgf-audit,i7s1g9KCRbiQpzpXrw-Vig,1,1,67979,0,70.3,35.1,0.0,0,p,x.x.x.x,_1ro,2292,66217,0,33.6,52796,true,true,8.2.0,false,16.0,gRhM9Iu6u8Yj4cLBXJDKWW,13June_Perf_QE_12,"22,051","5,100,769",0,5M,4.39,33.6,11.41,13June_Perf_QE_12,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T15:52:46Z,ma,2023-08-07T11:02:26Z
green,open,devprod-0d025qflyiqgfhqzsdp0ad-asset_index-ccgf-audit,OaW4r8FPRHSflQ0eTtGTbw,1,1,65244,0,70.1,35.0,0.0,0,r,x.x.x.x,_al,381,27731,0,15.0,21140,true,true,8.2.0,false,13.0,0d025qFLyIQgFHQZsdP0Ad,DEVPROD_MKG_QE_PREVIEW_2,410,"3,861",0,4k,5.37,15.4,7.01,DEVPROD_MKG_QE_PREVIEW_2,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,UpgradeAvailable,d8TPqZAQ06WkFZLGOshVmP,pod1,,,40833240-8ecf-4467-82f7-ac8b77cad596,MDP-314_Production-Quarantine,ma,2023-05-09T10:41:08Z,ma,2023-09-18T17:55:10Z
green,open,devprod-4glk07tukhniono8ywqkw2-asset_index-ccgf-audit,FvSg51crS26UCiihNz71PQ,1,1,53450,0,70.0,35.0,0.0,0,p,x.x.x.x,_1jc,1992,47980,0,31.3,27636,true,true,8.2.0,false,14.0,4GLk07TuKHNiOno8YwQkW2,ScannerServiceCD,0,0,0,47k,4.99,31.3,11.18,ScannerServiceCD,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,3237295d-82de-4223-a232-d68a06c0df85,SCAN_TG_CDN,ma,2023-07-25T06:02:13Z,ma,2023-08-07T11:24:23Z
green,open,devprod-andzsje3adhktajdxfncup-performance-ccgf-audit,XVGjUOLmQmez15ORIb32eA,1,1,47463,0,69.0,34.6,0.0,0,p,x.x.x.x,_fb,551,26648,0,19.2,33204,true,true,8.2.0,false,15.0,aNDzsJe3AdhkTajDXFNcuP,9Aug_RealTime_CD,"13,179",441,0,14k,4.59,19.2,7.41,9Aug_RealTime_CD,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,26bf00e9-4e2b-4bb5-a6bb-6dc0c31fa092,CONTENT_TG_CDN,ma,2023-08-09T08:45:45Z,ma,2023-08-09T09:00:16Z
green,open,devprod-6m5w1cph3xxcelyjbmex68-performance-ccgf-audit,koKUPbyGTcKojkAHb4t48Q,1,1,44287,0,66.6,33.3,0.0,0,p,x.x.x.x,_10f,1311,25362,0,19.1,32740,true,true,8.2.0,false,11.0,6M5W1CPH3xXcELyjBmeX68,perf_dnd_story_1,0,"4,559,910",0,4M,6.02,19.1,7.94,perf_dnd_story_1,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,69e80324-ef3c-4d62-b164-ce3f11614241,2023.08.16_Claire_Performance,ma,2023-05-19T12:45:44Z,ma,2023-08-21T15:44:55Z
green,open,devprod-b7mqtca3mmrilj2xyifieb-log-ccgf-audit,By0kj4isRtOfSHA6lgV7Lg,1,1,62824,0,65.0,32.4,0.0,0,p,x.x.x.x,_dx,501,22661,0,13.5,43596,true,true,8.2.0,false,19.0,b7mqtCA3MMRiLJ2xYifIeB,13June_Perf_QE_02,0,0,0,6M,3.41,13.5,5.32,13June_Perf_QE_02,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,efe0ac9d-7504-45da-bc69-bfa59738be6a,May_Perf_Prod_DEV2,ma,2023-06-13T10:58:03Z,ma,2023-08-07T11:02:07Z
green,open,devprod-gmnlnxzcbumfba0gjwkbmo-performance-ccgf-audit,k7AYTQyzS320QmuPsYexhw,1,1,41814,0,65.0,32.4,0.0,0,p,x.x.x.x,_pl,921,14698,0,10.9,28828,true,true,8.2.0,false,15.0,gMnlNxZcbUmfBA0GjWkBmo,Devprod_GCS,198,"7,387",2,7k,4.31,15.9,6.1,Devprod_GCS,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,bf125441-6020-45d0-a8f2-5d70a3e9dcee,DevProd_Presales_Production,ma,2023-06-20T06:24:05Z,ma,2023-09-01T12:28:30Z
green,open,devprod-4jhl5sogwd5kyll3nj8hkh-performance-ccgf-audit,N440IQleSrGlbSnx5fopAQ,1,1,42391,0,64.7,32.2,0.0,0,p,x.x.x.x,_16,42,15143,0,11.6,29044,true,true,8.2.0,false,14.0,4Jhl5sogWD5kyLL3nJ8hKh,cdgc_ui_perf_10July23,"4,698",0,0,5k,4.61,15.14,6.13,cdgc_ui_perf_10July23,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,f8e0a687-8fe7-4874-98ed-184c963d512b,16June_CDGCUI_Production,ma,2023-07-10T11:20:00Z,ma,2023-08-21T15:31:30Z
green,open,devprod-7atbrdhffaveuxpqvbm2eo-log-ccgf-audit,F5bSIA20S1ijXkA9reg3QA,1,1,64084,0,64.4,32.2,0.0,0,p,x.x.x.x,_mt,821,25174,0,13.6,45332,true,true,8.2.0,false,18.0,7atbRDHFFaVeUXPQvBM2EO,13June_Perf_QE_14,"12,050","5,712,330",0,5M,3.56,14.21,6.04,13June_Perf_QE_14,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T16:03:07Z,ma,2023-08-07T11:01:34Z
green,open,devprod-icdsee7vayudd9rrl81jai-log-ccgf-audit,3WieMtUaRweHqTjSMug49A,1,1,64056,0,64.3,32.0,0.0,0,r,x.x.x.x,_m9,801,24679,0,13.1,46820,true,true,8.2.0,false,14.0,iCDSEe7vayudD9rrL81JAi,13June_Perf_QE_16,"12,050","5,814,333",0,5M,4.58,13.1,5.89,13June_Perf_QE_16,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T16:14:16Z,ma,2023-08-07T11:02:35Z
green,open,devprod-duyfjhuahu2csi8atw02ev-log-ccgf-audit,fHvDK0uvTmysP1gEhLyyJQ,1,1,64217,0,64.3,32.1,0.0,0,p,x.x.x.x,_jr,711,21637,0,11.7,45132,true,true,8.2.0,false,20.0,dUYfJhuaHu2csi8aTW02ev,13June_Perf_QE_20,"12,050","6,018,431",0,6M,3.2,14.3,5.34,13June_Perf_QE_20,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T16:29:03Z,ma,2023-08-07T11:02:21Z
green,open,devprod-ahqwvvby1k5dlggfuvqveh-log-ccgf-audit,3ZtLLbVLTfuexVzZJVnJZQ,1,1,64034,0,64.2,32.1,0.0,0,r,x.x.x.x,_mj,811,25069,0,13.5,45004,true,true,8.2.0,false,18.0,ahQWvVby1K5dLGgfuvqveH,13June_Perf_QE_15,"12,050","6,222,332",0,6M,3.55,13.5,5.26,13June_Perf_QE_15,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T16:01:48Z,ma,2023-08-07T11:02:04Z
green,open,devprod-7cyijxq0zxtefe0nqj7syv-log-ccgf-audit,0ErnN_SaSCqLjtFzGqo8Qw,1,1,61280,0,63.2,31.7,0.0,0,p,x.x.x.x,_s3,1011,33012,0,18.2,42844,true,true,8.2.0,false,15.0,7cYiJXQ0ZXteFE0NqJ7SyV,13June_Perf_QE_10,"12,050","4,998,657",0,5M,4.19,18.2,6.72,13June_Perf_QE_10,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T15:48:10Z,ma,2023-08-07T11:01:37Z
green,open,devprod-1ttvxmdp9jkkx7jxgifmaj-log-ccgf-audit,wZ9HP6PRT6C_AZZrpUTkIA,1,1,48456,0,62.7,31.3,0.0,0,r,x.x.x.x,_cj,451,17611,0,11.7,28980,true,true,8.2.0,false,8.0,1TtvxmDp9Jkkx7jxgifmaJ,25Jan_mkg_orchestration_cd,0,0,0,0,7.8,15.2,6.37,25Jan_mkg_orchestration_cd,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,UpgradeFailed,d8TPqZAQ06WkFZLGOshVmP,pod1,,,a62268bd-b51a-45eb-b974-47640209e5fe,ORCH_TG_CDN,ma,2023-01-25T06:30:09Z,ma,2023-01-27T06:33:15Z
green,open,devprod-8mx7trosmmjgrxwyur2fqt-log-ccgf-audit,bW-EyYHvQfmvWD8LQMDA1Q,1,1,65203,0,62.7,31.3,0.0,0,r,x.x.x.x,_nn,851,22548,0,12.1,48292,true,true,8.2.0,false,13.0,8mx7tRoSmmJgrXwyUr2FQt,16aug_claire_July,242,"3,417",0,3k,4.8,13.34,5.86,16aug_claire_July,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,56ebba77-fad2-47fe-a711-2ea1ea4c57e7,ProdGrp_claire_July,ma,2023-08-16T15:19:42Z,ma,2023-09-19T20:59:46Z
green,open,devprod-9ny9bm2vbc3io10zwefpsr-log-ccgf-audit,ZsdqOCuNT9mFjgctu2nupA,1,1,50801,0,62.6,31.4,0.0,0,r,x.x.x.x,_8x,321,20445,0,13.6,54148,true,true,8.2.0,false,13.0,9nY9bM2vBC3io10ZWefpSR,cdgc_ui_metering_2,969,"4,205",8,5k,4.79,15.42,6.81,cdgc_ui_metering_2,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,c028797c-69ed-433d-a3d5-71e0431b7fca,CDGC_Metering,ma,2023-02-14T18:36:58Z,ma,2023-08-03T09:21:47Z
green,open,devprod-5hkj8azwfqpjik50xm28cp-performance-ccgf-audit,vGPSqagvQ6-jHhHp43mpgQ,1,1,43262,0,62.6,31.3,0.0,0,r,x.x.x.x,_296,2922,25606,0,18.4,33340,true,true,8.2.0,false,12.0,5HKJ8AzwfqPjIk50xM28CP,DEVPROD_PS_1,0,0,0,10,5.2,18.4,7.3,DEVPROD_PS_1,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,addc693b-de42-4c7c-bcc8-390379522928,PRESALES_PRODUCTION,ma,2023-04-05T09:50:46Z,ma,2023-09-01T12:15:29Z
green,open,devprod-8o7wd06k2uxi51y817acap-performance-ccgf-audit,GoUNJ9FbQpewKTTUHHIwng,1,1,43305,0,62.6,31.3,0.0,0,r,x.x.x.x,_277,2851,26858,0,19.2,33964,true,true,8.2.0,false,8.0,8O7wd06k2Uxi51y817acaP,DEVPROD_PM_1,0,0,0,10,7.81,19.2,8.16,DEVPROD_PM_1,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,addc693b-de42-4c7c-bcc8-390379522928,PRESALES_PRODUCTION,ma,2023-04-05T09:50:26Z,ma,2023-09-01T12:16:08Z
green,open,devprod-lcsvee380qak59rjx91ue3-log-ccgf-audit,X2bZwBAdRrWBK4Mi8qVS1Q,1,1,57527,0,60.2,30.1,0.0,0,p,x.x.x.x,_65,221,31371,0,17.6,44988,true,true,8.2.0,false,11.0,lCsVeE380qak59rjx91uE3,BI_MITI_Scanners_July,0,"2,924",0,2k,5.46,17.6,7.19,BI_MITI_Scanners_July,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,ca491d8e-0841-470e-a915-76d51d5718fb, 2023.07.M_EBF_2.9_Final_Scanner_Prod,ma,2023-08-30T10:40:00Z,ma,2023-09-01T10:47:33Z
green,open,devprod-gjgkdb84kqphkqmtq6odkh-performance-ccgf-audit,6IQPOo_vSFWkLU22kduFfQ,1,1,38050,0,59.7,29.7,0.0,0,r,x.x.x.x,_11j,1351,16538,0,12.7,29276,true,true,8.2.0,false,15.0,gJGkdb84KqphKqMtq6odKH,Public_API_July_SearchQE1,"96,395","203,113",0,299k,3.97,13.8,5.88,Public_API_July_SearchQE1,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,1fe5a239-dd20-41a7-8f33-6c7c2ec72b00,SEARCH_TG_CDN,ma,2023-06-27T08:10:51Z,ma,2023-08-21T05:35:40Z
green,open,devprod-5jkhspmjuk4lw1luhbkn2k-log-ccgf-audit,jn4Vs889QviCcYiBfo4Ryg,1,1,41789,0,58.8,29.3,0.0,0,r,x.x.x.x,_5l,201,12850,0,10.1,44092,true,true,8.2.0,false,9.0,5JkHspMjUK4lw1luhBkN2K,Claire_Devprod_CD_13Sep,230,"2,649",0,2k,6.49,11.6,5.04,Claire_Devprod_CD_13Sep,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,22bde8b2-135d-4b6a-a204-168064547f8b,CLAIRE_TG_CDN,ma,2023-09-13T07:10:30Z,ma,2023-09-19T21:11:17Z
green,open,devprod-4ge2nklng0bjog3jzpzbeu-performance-ccgf-audit,DhpzuHVLT-GhXXSrK_q4OQ,1,1,41965,0,57.6,28.8,0.0,0,r,x.x.x.x,_10p,1321,15271,0,11.1,27948,true,true,8.2.0,false,11.0,4Ge2NKLNG0BjOG3jzpzbeU,13June_Perf_QE_13,"27,131","5,202,981",0,5M,5.2,13.25,5.78,13June_Perf_QE_13,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T15:56:49Z,ma,2023-08-07T11:01:20Z
green,open,devprod-2hmoivfpfualripkx9qs8n-log-ccgf-audit,39zEwGLaTSqeA9eRGb6dPw,1,1,57667,0,57.3,28.7,0.0,0,p,x.x.x.x,_sn,1031,34472,0,19.2,42892,true,true,8.2.0,false,11.0,2hMOIVfPFUalRIpkx9QS8N,13June_Perf_QE_08,"12,050","3,978,624",0,3M,5.19,19.2,7.32,13June_Perf_QE_08,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T15:44:20Z,ma,2023-08-07T11:00:59Z
green,open,devprod-agzpsqundmmfervlrlh4qo-asset_index-ccgf-audit,uIFwVR-MTcu_c_0wIlUikw,1,1,50364,0,57.1,28.5,0.0,0,r,x.x.x.x,_1l9,2061,33779,0,18.6,22652,true,true,8.2.0,false,14.0,agzpsquNDMmfERvlrLh4qO,06_aug_scannerqe_ebf,0,"28,091",0,28k,4.05,18.6,6.61,06_aug_scannerqe_ebf,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,0a690ef1-969e-4390-a9d2-8c2c5a4766e1,prodgrp_july_scannerqe_ebf,ma,2023-08-07T13:07:04Z,ma,2023-08-07T13:21:56Z
green,open,devprod-1ttvxmdp9jkkx7jxgifmaj-performance-ccgf-audit,7sy9ro6dT3ay0a6TRh1JoQ,1,1,38519,0,57.1,28.5,0.0,0,r,x.x.x.x,_21n,2651,26263,0,19.3,30812,true,true,8.2.0,false,8.0,1TtvxmDp9Jkkx7jxgifmaJ,25Jan_mkg_orchestration_cd,0,0,0,0,7.08,19.3,7.82,25Jan_mkg_orchestration_cd,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,UpgradeFailed,d8TPqZAQ06WkFZLGOshVmP,pod1,,,a62268bd-b51a-45eb-b974-47640209e5fe,ORCH_TG_CDN,ma,2023-01-25T06:30:09Z,ma,2023-01-27T06:33:15Z
green,open,devprod-grhm9iu6u8yj4clbxjdkww-performance-ccgf-audit,CklSU6lgSu-ew95DQ8UziQ,1,1,41350,0,56.8,28.3,0.0,0,p,x.x.x.x,_1kh,2033,40642,0,27.5,37980,true,true,8.2.0,false,12.0,gRhM9Iu6u8Yj4cLBXJDKWW,13June_Perf_QE_12,"22,051","5,100,769",0,5M,4.72,27.5,10.64,13June_Perf_QE_12,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T15:52:46Z,ma,2023-08-07T11:02:26Z
green,open,devprod-k8htc5rl3wefsqqme6qigz-performance-ccgf-audit,gTnKVcQgTTSHDHBR4-mcrw,1,1,41365,0,56.6,28.2,0.0,0,p,x.x.x.x,_z1,1261,14792,0,10.8,27604,true,true,8.2.0,false,11.0,k8Htc5rl3wEfSQQmE6QiGZ,13June_Perf_QE_11,"22,050","5,406,673",0,5M,5.12,13.9,5.95,13June_Perf_QE_11,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T15:50:35Z,ma,2023-08-07T11:02:45Z
green,open,devprod-4czq8syx7bsjzeyvkneoy6-performance-ccgf-audit,1TLtg2_yR8yC36uWG0gg_w,1,1,34806,0,55.9,28.0,0.0,0,r,x.x.x.x,_1g9,1881,24195,0,18.8,32524,true,true,8.2.0,false,11.0,4CZQ8Syx7BSjZEYvknEOy6,MKG_July,"101,328","5,181,851",0,5M,5.08,18.8,7.27,MKG_July,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,84a5d585-1e05-4b13-b94a-5c3f55c0cebb,MKG_July_newtenantTest,ma,2023-07-10T05:43:41Z,ma,2023-09-04T05:55:18Z
green,open,devprod-9q8ja6bzasjeuzd6k2sy4j-log-ccgf-audit,gzS33GqNQu-EKyka56Gp1A,1,1,56357,0,55.6,27.8,0.0,0,r,x.x.x.x,_sd,1021,33738,0,18.6,42748,true,true,8.2.0,false,13.0,9q8Ja6bZaSjeuZd6k2SY4j,13June_Perf_QE_07,"12,050","3,876,517",0,3M,4.26,18.6,6.73,13June_Perf_QE_07,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,9490f008-3234-42fa-9014-31c454709855,May_Perf_Prod_DEV,ma,2023-06-13T15:20:50Z,ma,2023-08-07T11:01:59Z
green,open,devprod-agzpsqundmmfervlrlh4qo-performance-ccgf-audit,tDGkeNbTT_WCcSgDzbhFQg,1,1,36260,0,55.3,27.7,0.0,0,p,x.x.x.x,_ht,641,17920,0,13.7,31764,true,true,8.2.0,false,13.0,agzpsquNDMmfERvlrLh4qO,06_aug_scannerqe_ebf,0,"28,091",0,28k,4.23,13.7,5.47,06_aug_scannerqe_ebf,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,0a690ef1-969e-4390-a9d2-8c2c5a4766e1,prodgrp_july_scannerqe_ebf,ma,2023-08-07T13:07:04Z,ma,2023-08-07T13:21:56Z
green,open,devprod-9sdd9u2jbu4cn15kf4taqv-log-ccgf-audit,Fm7Kpyu8Rai1IsHTWoXeUQ,1,1,57831,0,55.3,27.6,0.0,0,p,x.x.x.x,_dd,481,25480,0,14.6,45380,true,true,8.2.0,false,14.0,9SDD9u2jBU4cN15Kf4TAqv,jul_perf_team_02,0,"651,063",0,651k,3.93,14.6,5.58,jul_perf_team_02,,India,KAR,Bangalore,Address 01,Address 02,Address 03,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,d3204150-5568-4fe9-b4ae-286a839b0c73,10July_Perf_Prod_Grp,ma,2023-07-10T17:33:25Z,ma,2023-07-14T07:50:19Z
green,open,devprod-8iw0gfh7kjtlj23ea1pwau-log-ccgf-audit,qdOSaaaURj-DEt6eH2xHpg,1,1,55676,0,54.1,27.0,0.0,0,r,x.x.x.x,_e7,511,20697,0,12.1,45564,true,true,8.2.0,false,6.0,8Iw0gFh7KJTlj23EA1Pwau,13June_Perf_QE_03,0,0,0,3M,8.99,13.9,6.26,13June_Perf_QE_03,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,efe0ac9d-7504-45da-bc69-bfa59738be6a,May_Perf_Prod_DEV2,ma,2023-06-13T11:08:31Z,ma,2023-08-07T11:01:51Z
green,open,devprod-52v4ct1hxy4hzogcn8bv2t-log-ccgf-audit,o-BVoQsoSqKnNu2DFeEX6w,1,1,16340,0,53.7,26.9,0.0,0,p,x.x.x.x,_8x,321,10304,0,18.2,34332,true,true,8.2.0,false,17.0,52v4cT1HxY4hzogcN8BV2t,Hawkdqmrel_latest,0,0,0,10,3.15,18.2,6.09,Hawkdqmrel_latest,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,674b20c0-1e2f-41cd-a1ee-4e999e63e0fa,CDQ_ProdGrp_QE1,ma,2023-04-12T07:19:02Z,ma,2023-08-08T08:09:32Z
green,open,devprod-7wa2f7z3202ifagizq8xsi-performance-ccgf-audit,lvHThV1uTyO_itJSvZaIpA,1,1,35043,0,53.5,26.7,0.0,0,p,x.x.x.x,_20b,2603,23713,0,18.3,39276,true,true,8.2.0,false,9.0,7Wa2f7z3202ifagiZq8xsI,Discovery_CD_06_April,0,0,0,922,5.92,18.3,7.35,Discovery_CD_06_April,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,5d4bc153-ae87-4ee8-90ed-c1d67eacf444,DISC_TG_CDN,ma,2023-04-06T14:46:42Z,ma,2023-07-05T10:42:56Z
